Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1994-02-02,28.315466797467575,28.407400131225586,28.297080130715973,28.407400131225586,307600,2,2,5,2,1994
1994-02-03,28.352225523156214,28.352225523156214,28.18674560765141,28.27867889404297,466100,3,3,5,2,1994
1994-02-04,28.27869378989011,28.315467123817143,27.635160446166992,27.635160446166992,1403200,4,4,5,2,1994
1994-02-07,27.56160173226666,27.8374016161786,27.56160173226666,27.76385498046875,516400,7,0,6,2,1994
1994-02-08,27.819024688750996,27.819024688750996,27.67193136587591,27.782251358032227,188200,8,1,6,2,1994
1994-02-09,27.800646676935486,27.91096670343126,27.763873334770228,27.892580032348633,144600,9,2,6,2,1994
1994-02-10,27.87417960166931,27.89256626367569,27.653539657592773,27.653539657592773,883900,10,3,6,2,1994
1994-02-11,27.671931015884265,27.819024336898934,27.543224359996433,27.7454776763916,519400,11,4,6,2,1994
1994-02-14,27.690318031235297,27.874184684829157,27.653544700516523,27.782251358032227,2742100,14,0,7,2,1994
1994-02-15,27.837410852107034,27.947730842273906,27.80063752205141,27.929344177246094,374700,15,1,7,2,1994
1994-02-16,27.966109686689414,27.966109686689414,27.855789727373086,27.91094970703125,287600,16,2,7,2,1994
1994-02-17,28.039664318420936,28.05805098354777,27.671931015884265,27.7454776763916,342400,17,3,7,2,1994
1994-02-18,27.763864669799805,27.782251335144043,27.506451354980467,27.579998016357422,313300,18,4,7,2,1994
1994-02-22,27.653539716764644,27.855792999267578,27.653539716764644,27.855792999267578,154500,22,1,8,2,1994
1994-02-23,27.892571350188543,27.910958015547926,27.690318031235297,27.782251358032227,391700,23,2,8,2,1994
1994-02-24,27.690327972473515,27.690327972473515,27.396141221105932,27.414527893066406,770800,24,3,8,2,1994
1994-02-25,27.451283405237746,27.543216705322266,27.39612342518703,27.543216705322266,531300,25,4,8,2,1994
1994-02-28,27.61676334538988,27.690309985457496,27.543216705322266,27.543216705322266,333000,28,0,9,2,1994
1994-03-01,27.543215616139268,27.598375594008704,27.28580238608189,27.43289566040039,423600,1,1,9,3,1994
1994-03-02,27.083555133467218,27.469675064086914,27.01000848001585,27.469675064086914,581500,2,2,9,3,1994
1994-03-03,27.432916305849215,27.432916305849215,27.322596267085746,27.396142959594727,223200,3,3,9,3,1994
1994-03-04,27.396128410635544,27.543221717538287,27.30419509382133,27.469675064086914,595800,4,4,9,3,1994
1994-03-07,27.561609797725346,27.653543119265457,27.561609797725346,27.616769790649414,539800,7,0,10,3,1994
1994-03-08,27.635163056021703,27.635163056021703,27.469683037722174,27.50645637512207,880300,8,1,10,3,1994
1994-03-09,27.543227111349402,27.65354711313051,27.41452044260478,27.635160446166992,2500100,9,2,10,3,1994
1994-03-10,27.616781284631617,27.616781284631617,27.322594533264038,27.414527893066406,207400,10,3,10,3,1994
1994-03-11,27.45129498360235,27.598388325778384,27.304201641426314,27.561614990234375,576600,11,4,10,3,1994
1994-03-14,27.671923869296283,27.671923869296283,27.56160390702666,27.598377227783203,345900,14,0,11,3,1994
1994-03-15,27.653544677734374,27.708704673767087,27.561611351013184,27.579998016357422,748600,15,1,11,3,1994
1994-03-16,27.616773438832116,27.800640106201172,27.524840105147586,27.800640106201172,455500,16,2,11,3,1994
1994-03-17,27.708706772516642,27.837413439674982,27.708706772516642,27.800640106201172,133000,17,3,11,3,1994
1994-03-18,27.665127518806788,27.831562109494797,27.64663478650812,27.79457664489746,365500,18,4,11,3,1994
1994-03-21,27.702115023907538,27.776085958550816,27.646636822925082,27.72060775756836,324800,21,0,12,3,1994
1994-03-22,27.720605715702792,27.850054841793465,27.665127518806788,27.79457664489746,435700,22,1,12,3,1994
1994-03-23,27.776077270507812,27.850048182013825,27.757584542631307,27.776077270507812,698500,23,2,12,3,1994
1994-03-24,27.665111819367525,27.720589984780695,27.313750105084114,27.443199157714844,1200500,24,3,12,3,1994
1994-03-25,27.461709548015982,27.535680482825455,27.18431854248047,27.18431854248047,100900,25,4,12,3,1994
1994-03-28,27.22129249572754,27.258277947488036,26.980887059284292,27.22129249572754,1117200,28,0,13,3,1994
1994-03-29,27.22129232785971,27.23978505362592,26.68500328063965,26.68500328063965,338400,29,1,13,3,1994
1994-03-30,26.70350042733188,26.777471342643047,26.315153121948242,26.315153121948242,1123900,30,2,13,3,1994
1994-03-31,26.315147295646426,26.444596368780317,25.760365553644043,26.389118194580078,788800,31,3,13,3,1994
1994-04-04,25.649404122566413,26.056243986082247,25.649404122566413,25.98227310180664,2627300,4,0,14,4,1994
1994-04-05,26.241190371653026,26.51858139038086,26.241190371653026,26.51858139038086,1179000,5,1,14,4,1994
1994-04-06,26.55556685954457,26.574059594126425,26.333654044562305,26.51858139038086,516500,6,2,14,4,1994
1994-04-07,26.500091250947083,26.70351135126838,26.352149359804322,26.648033142089844,666100,7,3,14,4,1994
1994-04-08,26.592540965046915,26.592540965046915,26.31515006485519,26.444599151611328,242400,8,4,14,4,1994
1994-04-11,26.51855846235015,26.666500211094085,26.453833947274678,26.555543899536133,203300,11,0,15,4,1994
1994-04-12,26.583305961417352,26.629537797871993,26.463103186635294,26.51858139038086,1409200,12,1,15,4,1994
1994-04-13,26.50933002280721,26.57405458163513,26.185707228667603,26.379880905151367,364100,13,2,15,4,1994
1994-04-14,26.33364002037984,26.527813630080672,26.2781618461796,26.389118194580078,419900,14,3,15,4,1994
1994-04-15,26.37987183221337,26.500074542980553,26.342886382746546,26.389118194580078,387300,15,4,15,4,1994
1994-04-18,26.41686377819674,26.490834695321546,26.13022647433811,26.213443756103516,369100,18,0,16,4,1994
1994-04-19,26.185702698463366,26.35213724951292,26.02851451136101,26.25042724609375,472200,19,1,16,4,1994
1994-04-20,26.27815348002403,26.34287799598468,26.08397993214208,26.222675323486328,508000,20,2,16,4,1994
1994-04-21,26.33364732247222,26.611038270391518,26.241183673165786,26.574052810668945,200300,21,3,16,4,1994
1994-04-22,26.638756836718773,26.65724955232913,26.472322396225564,26.546293258666992,301800,22,4,16,4,1994
1994-04-25,26.537070236547944,26.842200312438568,26.537070236547944,26.823707580566406,394600,25,0,17,4,1994
1994-04-26,26.786711203138772,26.832943013982987,26.740479392294557,26.795957565307617,399000,26,1,17,4,1994
1994-04-28,26.74048493577243,26.77747039211513,26.518572197716228,26.601789474487305,287000,28,3,17,4,1994
1994-04-29,26.555554200276188,26.72198873217207,26.518568748743768,26.68500328063965,481900,29,4,17,4,1994
1994-05-02,26.68500398604338,27.054858511144467,26.592540354768108,26.851438522338867,275000,2,0,18,5,1994
1994-05-03,26.860693044310725,26.869939410246804,26.66651935965306,26.823707580566406,183400,3,1,18,5,1994
1994-05-04,26.879175807889652,26.879175807889652,26.675755832735344,26.7774658203125,401900,4,2,18,5,1994
1994-05-05,26.805210696546204,26.851442519065255,26.74048614501953,26.74048614501953,659800,5,3,18,5,1994
1994-05-06,26.61103555210476,26.61103555210476,26.38912281643745,26.481586456298828,216300,6,4,18,5,1994
1994-05-09,26.407615433196106,26.481586344773685,26.20419542635776,26.25042724609375,499300,9,0,19,5,1994
1994-05-10,26.379873167755967,26.537061335947996,26.36138044208632,26.45384407043457,583400,10,1,19,5,1994
1994-05-11,26.426110142837338,26.46309560139974,26.139472838978712,26.213443756103516,210600,11,2,19,5,1994
1994-05-12,26.379879060064376,26.40761815476476,26.278169046162972,26.342893600463867,305200,12,3,19,5,1994
1994-05-13,26.416864519664887,26.416864519664887,26.213444491862077,26.342893600463867,321300,13,4,19,5,1994
1994-05-16,26.398364609166197,26.48158187063117,26.342886434856215,26.35213279724121,450400,16,0,20,5,1994
1994-05-17,26.370631564867118,26.74048614501953,26.333646106851877,26.74048614501953,470200,17,1,20,5,1994
1994-05-18,26.75897334655699,27.036364224372022,26.63877063283714,26.934654235839844,824800,18,2,20,5,1994
1994-05-19,26.879184400338872,27.13808263329707,26.879184400338872,27.064111709594727,531000,19,3,20,5,1994
1994-05-20,27.017867158960414,27.03635988117736,26.925403547875675,26.96238899230957,370400,20,4,20,5,1994
1994-05-23,26.934647582069537,26.943893942379205,26.832937618663163,26.916154861450195,262700,23,0,21,5,1994
1994-05-24,26.99012751714685,27.12882293090403,26.99012751714685,27.02711296081543,549600,24,1,21,5,1994
1994-05-25,26.925416163558726,27.11958983781516,26.8329525091509,27.101097106933594,738200,25,2,21,5,1994
1994-05-26,27.091853567410197,27.184317231462792,27.06411446819442,27.119592666625977,369600,26,3,21,5,1994
1994-05-27,27.073356503686725,27.147327423095703,27.02712467905611,27.147327423095703,162000,27,4,21,5,1994
1994-05-31,27.064108296923877,27.165818304189393,27.017876475439554,27.110340118408203,160000,31,1,22,5,1994
1994-06-01,27.045617743137537,27.230545043945312,26.962400457774034,27.230545043945312,200500,1,2,22,6,1994
1994-06-02,27.2490344776903,27.2490344776903,27.156570838471808,27.202802658081055,55100,2,3,22,6,1994
1994-06-03,27.221295613620523,27.452454713600318,27.138078337627796,27.3599910736084,550400,3,4,22,6,1994
1994-06-06,27.415463058750237,27.498680315926883,27.332245801573592,27.350738525390625,99300,6,0,23,6,1994
1994-06-07,27.304510579532113,27.35074239561666,27.23978603701375,27.313756942749023,120600,7,1,23,6,1994
1994-06-08,27.378481821965032,27.378481821965032,27.09184455871582,27.09184455871582,131900,8,2,23,6,1994
1994-06-09,27.21205467993276,27.23979377746582,27.156576484866637,27.23979377746582,80500,9,3,23,6,1994
1994-06-10,27.26752564479682,27.341496551937674,27.26752564479682,27.28601837158203,83100,10,4,23,6,1994
1994-06-13,27.249046177226678,27.33226348825316,27.239799809334848,27.323017120361328,109700,13,0,24,6,1994
1994-06-14,27.406214548166044,27.54490996591992,27.406214548166044,27.535663604736328,161000,14,1,24,6,1994
1994-06-15,27.54491394014674,27.55416030266441,27.40621850238165,27.424711227416992,142800,15,2,24,6,1994
1994-06-16,27.424725424713913,27.498696363148746,27.396986322800853,27.48020362854004,44000,16,3,24,6,1994
1994-06-17,27.494340023487723,27.522262508277997,27.289575135025732,27.326805114746094,403800,17,4,24,6,1994
1994-06-20,27.13133854867666,27.17787600759377,27.066186106192703,27.09410858154297,137400,20,0,25,6,1994
1994-06-21,27.075501588674694,27.075501588674694,26.749739280113808,26.86142921447754,139200,21,1,25,6,1994
1994-06-22,26.93588939057081,27.056886820452437,26.907966906751977,26.96381187438965,279900,22,2,25,6,1994
1994-06-23,27.010358440876004,27.047588431835173,26.768363499641417,26.805593490600586,922500,23,3,25,6,1994
1994-06-24,26.67529348955087,26.67529348955087,26.20991851590204,26.247148513793945,353800,24,4,25,6,1994
1994-06-27,26.34952027276652,26.703205108642578,26.219215333233233,26.703205108642578,371200,27,0,26,6,1994
1994-06-28,26.71249403677972,26.71249403677972,26.358809446745703,26.5728816986084,5382300,28,1,26,6,1994
1994-06-29,26.610130230807727,26.814895136396313,26.58220774368201,26.656667709350586,311800,29,2,26,6,1994
1994-06-30,26.70320432184451,26.71251181725122,26.396056973423157,26.489131927490234,271900,30,3,26,6,1994
1994-07-01,26.619446715666566,26.619446715666566,26.433296738633935,26.544986724853516,406900,1,4,26,7,1994
1994-07-05,26.60081812443116,26.721815547670353,26.517050677573263,26.684585571289062,112000,5,1,27,7,1994
1994-07-06,26.58221118432677,26.693901147286123,26.489136215193973,26.647363662719727,174800,6,2,27,7,1994
1994-07-07,26.647364218670386,26.75905418395996,26.619441727347994,26.75905418395996,66700,7,3,27,7,1994
1994-07-08,26.591518873959345,26.79628380753551,26.58221137697861,26.749746322631836,148400,8,4,27,7,1994
1994-07-11,26.768357657853453,26.814895136396313,26.526362769430577,26.656667709350586,124000,11,0,28,7,1994
1994-07-12,26.665982382068076,26.70321237492262,26.517062410649892,26.693904876708984,257300,12,1,28,7,1994
1994-07-13,26.70320085511571,26.824198279694482,26.70320085511571,26.74043083190918,532700,13,2,28,7,1994
1994-07-14,26.8707337918032,27.084806142759717,26.852118804763503,27.028961181640625,494200,14,3,28,7,1994
1994-07-15,27.010354183545005,27.09412164999983,27.001046687272247,27.03827667236328,49100,15,4,28,7,1994
1994-07-18,27.038267070075488,27.149956985683374,27.038267070075488,27.08480453491211,72300,18,0,29,7,1994
1994-07-19,27.13134361035896,27.14065110387881,27.028961181640625,27.028961181640625,609500,19,1,29,7,1994
1994-07-20,27.04758094858851,27.04758094858851,26.842816054965336,26.907968521118164,185300,20,2,29,7,1994
1994-07-21,26.907966906751977,26.982426863602207,26.852121939114305,26.96381187438965,86300,21,3,29,7,1994
1994-07-22,27.028971897495936,27.0475868919157,26.954511919816884,27.010356903076172,151600,22,4,29,7,1994
1994-07-25,27.01966013911668,27.075505113568866,26.99173765189059,27.047582626342773,120900,25,0,30,7,1994
1994-07-26,27.03828548506298,27.056900483675758,26.991747988531028,27.019670486450195,489600,26,1,30,7,1994
1994-07-27,27.0196704864502,27.0196704864502,26.90798049477352,27.019670486450195,83200,27,2,30,7,1994
1994-07-28,27.019655523369014,27.14996044149756,27.019655523369014,27.07550048828125,828200,28,3,30,7,1994
1994-07-29,27.261651479280914,27.42918638082651,27.252343984750603,27.34541893005371,459100,29,4,30,7,1994
1994-08-01,27.364037133813873,27.49434207254632,27.336114646942637,27.475727081298828,486300,1,0,31,8,1994
1994-08-02,27.568792036002318,27.624636989485104,27.419872160048218,27.51294708251953,505500,2,1,31,8,1994
1994-08-03,27.503638053045186,27.54086801995286,27.45710059441059,27.522253036499023,144100,3,2,31,8,1994
1994-08-04,27.503656659807476,27.531579153878347,27.3547366914295,27.364044189453125,231700,4,3,31,8,1994
1994-08-05,27.224420475878404,27.308187923496494,27.196497993339044,27.270957946777344,138400,5,4,31,8,1994
1994-08-08,27.298890614858646,27.36404309842633,27.27096812190107,27.33612060546875,328600,8,0,32,8,1994
1994-08-09,27.23373424885307,27.382654190063477,27.23373424885307,27.382654190063477,105900,9,1,32,8,1994
1994-08-10,27.401263677827632,27.51295361129704,27.364033700004498,27.485031127929688,840300,10,2,32,8,1994
1994-08-11,27.41988417536608,27.540881627599536,27.243041745178722,27.382654190063477,876200,11,3,32,8,1994
1994-08-12,27.42918864116701,27.60603105181586,27.42918864116701,27.596723556518555,184100,12,4,32,8,1994
1994-08-15,27.624653315576303,27.689805799811154,27.58742332458496,27.58742332458496,325900,15,0,33,8,1994
1994-08-16,27.60604022104337,27.810805185595946,27.494350240378324,27.782882690429688,1089500,16,1,33,8,1994
1994-08-17,27.820111956645928,27.83872695293676,27.74565197148261,27.764266967773438,133700,17,2,33,8,1994
1994-08-18,27.671175003051758,27.73632745008215,27.643252525753017,27.671175003051758,620000,18,3,33,8,1994
1994-08-19,27.68048939404765,27.708411878305267,27.587414446522274,27.65256690979004,103200,19,4,33,8,1994
1994-08-22,27.66187139341452,27.66187139341452,27.568796456020795,27.62464141845703,79700,22,0,34,8,1994
1994-08-23,27.74565269687467,27.913187667872236,27.70842270331966,27.782882690429688,268600,23,1,34,8,1994
1994-08-24,27.81079590885616,28.080713272094723,27.801488413572073,28.080713272094727,254700,24,2,34,8,1994
1994-08-25,28.05278976354222,28.117942228155623,27.931792329260187,28.00625228881836,147400,25,3,34,8,1994
1994-08-26,28.07140901298073,28.462323859978472,28.07140901298073,28.406478881835938,339500,26,4,34,8,1994
1994-08-29,28.48094003395956,28.583322498133924,28.378557569785198,28.38786506652832,350300,29,0,35,8,1994
1994-08-30,28.378537657059745,28.50884252003083,28.341307696210865,28.462305068969727,36000,30,1,35,8,1994
1994-08-31,28.415787556757692,28.52747751767518,28.350635079555822,28.38786506652832,356200,31,2,35,8,1994
1994-09-01,28.2947998046875,28.313414804559006,28.192417305394223,28.2947998046875,294600,1,3,35,9,1994
1994-09-02,28.42508466888821,28.42508466888821,28.127244881918852,28.173782348632812,99600,2,4,35,9,1994
1994-09-06,28.15517154048582,28.211016508830586,28.071404087968673,28.183094024658203,229800,6,1,36,9,1994
1994-09-07,28.248251125241115,28.248251125241115,28.12725367396331,28.155176162719727,27900,7,2,36,9,1994
1994-09-08,28.21103230526573,28.332029804430512,28.201724805329977,28.2947998046875,284800,8,3,36,9,1994
1994-09-09,28.015557508519358,28.07140247365262,27.88525258987508,27.9969425201416,488400,9,4,36,9,1994
1994-09-12,27.99694111904489,28.03417109393724,27.866636206921676,27.91317367553711,129400,12,0,37,9,1994
1994-09-13,27.96902003757497,28.07140247365262,27.91317507244171,27.9969425201416,389200,13,1,37,9,1994
1994-09-14,27.903876271369807,28.06210372187457,27.903876271369807,28.024873733520508,423500,14,2,37,9,1994
1994-09-15,28.09933986082043,28.378564834594727,28.09933986082043,28.378564834594727,779800,15,3,37,9,1994
1994-09-16,28.16723158162232,28.251508537817337,28.07359051918342,28.17659568786621,571300,16,4,37,9,1994
1994-09-19,28.242155001616254,28.36388842834736,28.17660623337643,28.20469856262207,167300,19,0,38,9,1994
1994-09-20,28.054864977015256,28.082957298420812,27.670936584472656,27.670936584472656,355600,20,1,38,9,1994
1994-09-21,27.755213548689326,27.755213548689326,27.40874158468747,27.670936584472656,397500,21,2,38,9,1994
1994-09-22,27.73646314820247,27.73646314820247,27.57727345423912,27.605365753173828,266400,22,3,38,9,1994
1994-09-23,27.61472765258415,27.670912245976997,27.464902070203227,27.511722564697266,176600,23,4,38,9,1994
1994-09-26,27.61474999499813,27.67093463384859,27.558565356147678,27.652206420898438,223000,26,0,39,9,1994
1994-09-27,27.65220637759367,27.727119229276962,27.567929419449975,27.63347816467285,479500,27,1,39,9,1994
1994-09-28,27.783299607723933,27.886304762993554,27.76457139767491,27.848848342895508,324000,28,2,39,9,1994
